,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
생삼겹살,0.0030469787,-0.0030058057,-0.00682895,-0.009295486,-0.009539825,0.006099618,-0.008360764,0.00570372,0.0034764342,-0.001461989,-0.0043109423,-0.008712376,0.00258941,-0.0030896843,0.0019932266,0.0025060198,-0.0066993115,-0.0072176997,-0.004674304,-0.0016606636,0.008792669,0.004356032,0.009539667,-0.0044750534,-0.007315717,0.005101568,-0.009237873,0.0034731096,-0.003732324,0.00169233,0.009070289,0.0055700284,-0.005554225,0.004947621,0.006893229,0.0015804742,-0.0056380783,-0.008880564,-0.0066465326,-0.0025785626,0.001746031,0.0068856147,0.006489701,-0.007275289,0.0010014088,-0.00565247,-0.0009118155,0.00069659203,-0.009041234,0.0050900616,0.008398669,-0.005859668,-0.00022857015,0.005144161,-0.007624798,0.0040480574,0.004593808,-0.0057542394,-0.0075654006,-0.00439483,-0.0026840195,-0.0070407162,-0.0009143595,-0.009051961,-0.009322896,0.008159561,-0.009648061,6.0067392e-05,0.009610715,-0.009375038,0.00013686767,0.0014422047,0.0032925382,-0.0040135235,0.008987549,0.0057282806,-0.009100118,0.0028113313,-0.0023652145,0.0008404463,0.008447714,0.0001033426,-0.0010559664,0.0016083984,-0.0015215321,0.005998908,0.0017038287,0.00055317,0.0083265845,0.0033901013,-0.0043152473,0.0019167992,-0.0019791934,-0.008687385,-0.002253567,0.007838471,-0.002839263,0.0014201029,0.0056517315,-0.00685816
닭 날개,-0.004467131,-0.0008958173,0.0006987166,-0.0030542456,-0.008486346,-0.003453964,-0.009441362,-0.009777843,0.0054645767,0.0073216963,-0.00662531,0.0063582384,0.0059108185,-0.0015577817,0.009053499,-0.0001693976,0.0018842614,0.00819076,-0.0059488583,-0.008228207,0.005319129,0.002136755,0.003944813,0.0028501248,0.0010632015,0.0036583734,-0.0022301816,0.007556275,-0.0052379193,-0.0046751737,0.007699907,0.009346987,0.001211921,-0.0077955234,-0.008183645,-0.003364923,-0.0003585291,0.0046698796,0.0012465238,-0.0076849605,-0.008798812,-0.0065372977,0.003216623,-0.0029768443,0.009884272,0.0072705722,0.0015488398,-0.0080513265,-0.0038982057,0.005930587,0.0015703654,-0.009772215,-0.009711427,-0.0013132155,-0.0005237484,0.008943907,-0.009109838,0.0010726857,-0.0074199126,0.005697037,0.004165456,0.007666944,0.0061363755,-0.0036319494,0.0019937598,0.0019891583,0.004795513,0.0011419618,-0.005367901,0.0068612327,0.0035906434,-0.003090267,-0.0008388734,-0.005435991,-0.0095479,0.005443828,-0.00029630543,-0.0076044775,0.008638983,-0.009537406,0.0041923774,-0.0019679535,0.00569636,0.009567268,0.005110192,0.0045775,0.002371006,0.00059837935,-0.007129724,0.006147231,-0.0024483919,-0.0070883073,-0.009104874,0.009856417,0.002163539,0.0071255444,-0.0006498385,-0.0051325834,0.007899791,-0.001908077
느타리버섯,-0.006336735,-0.0069484697,-0.008785732,0.009464709,0.0016102048,-0.0018390595,0.0063448567,-0.005708672,0.00319852,0.0049816384,0.007177866,0.007912646,-0.002469853,-0.0038456342,-0.00016920661,0.0021194061,-0.0063806297,0.0055124876,0.0063208328,0.0074998927,0.0003789413,0.0035481958,0.006097002,0.004748056,-0.0028138957,0.0072168782,0.005373194,0.004786991,-0.00804834,-0.00184412,0.0025807556,0.0048596053,-0.004098599,-0.007143691,0.009670395,-0.006585979,-0.009461775,-0.008250394,-0.0014534725,0.0038513527,0.004338352,0.009558181,-0.004612151,-0.0100058755,0.0063142576,-0.0064736637,-0.006503418,0.0056612673,0.0058288844,-0.006246956,0.006305292,-0.007166909,0.0043278616,0.0016771437,-0.009680465,-0.0019450128,-0.009439912,-0.0072538643,0.006340306,-0.0053247395,-0.0059735463,-0.009173982,-0.007599886,0.008520001,-0.00991971,-0.0040814215,-0.0012701204,0.009688845,-0.0072993906,0.005626762,-0.0030939556,0.0047593536,-0.0013003646,-0.00979092,-0.0026233587,-0.0012520817,0.0020527327,0.0018565909,-4.031912e-05,-0.0036736673,-0.0025676102,-0.0034127,0.0049942285,-0.0037189103,0.0064192154,-0.008403608,0.0038601474,-0.00349325,-0.008520089,0.009655919,-0.0025343357,0.008526166,0.009480932,-0.003927506,-0.0021121346,0.0034018604,-0.0080694435,0.0051542814,-0.005712029,-0.007549662
백합조개,-0.0074352026,0.0057896688,-0.008331338,0.004086957,0.0041668606,-0.0025180613,-0.008142564,-0.0034743333,-0.004846939,-0.0051167402,0.004960235,-0.005398514,-0.0077006985,0.0064114225,0.008852381,0.0019686448,-0.0039165616,-0.0006075215,0.0061704395,0.0016125941,-0.0017389571,0.0010881401,0.0013380134,0.00449141,-0.009552836,0.00063355686,0.003965206,0.0047917496,-0.0052710045,-0.0070973444,-0.0008538008,-0.006048603,-0.0057506585,-0.0053666104,0.0020950593,0.004668167,-0.008434318,0.005167246,0.00014769315,0.009415461,0.005708363,0.0017316091,-0.008342724,-0.0068049873,-0.0049438654,-0.0022283029,-0.0086602345,-0.00860852,-0.002534417,-0.008218511,0.0018027056,0.009209298,-0.004315581,-0.009577277,0.006385863,-0.00062277436,0.005711013,-0.0025716783,-0.0059555722,0.00057629345,0.00946466,0.00017639279,0.0072245584,-0.009051305,0.0090868315,0.0060870363,-0.0028103136,0.0017992342,-0.008108161,0.0003412938,0.0049706544,0.002086804,0.0021704817,0.0032612681,0.0057632695,0.005351727,-0.008996815,-0.007504882,0.00067663076,0.0046356404,0.005560404,-0.0016498768,0.009720663,-0.0073536457,0.0059519694,-0.0046575796,0.008797034,-0.005426532,0.0013040113,-0.0026179957,-0.0072995056,0.0050759185,-0.0011097086,0.00090046646,-0.00498029,0.00556988,-0.003357799,-0.0051869657,-0.004281832,0.005599401
,-0.005521288,-0.009071618,-0.008505571,-0.0019634916,0.007214106,0.0018811595,-0.0049627554,0.0060713794,0.008854633,-0.0047738384,-0.0034782302,-0.003125789,0.0032737267,-0.008866093,-0.00019397498,-0.0010356593,-0.008053486,-0.003089608,0.0060650837,-0.0057871495,-0.0015892589,0.008132365,0.0003661704,0.0015594542,-0.0005427134,-0.00085202814,-0.0038881553,-0.0020566178,0.0026605118,0.0030135298,0.009671219,0.0019564915,-0.009107194,0.0035984742,0.009665174,-0.008292062,-0.0006440997,0.0040005026,-0.008769567,0.009037925,0.0029688668,0.0010118556,0.004164711,0.0029306114,0.003209163,0.004024401,0.0017634428,0.009143119,-0.0015103853,0.006592665,0.009641073,-0.006915977,-0.0006217325,-0.0077537657,0.007912886,0.0035848522,-0.0052659726,0.0056746243,-0.0040474343,-0.00083676935,0.0067350473,0.0010620308,0.0088145295,0.00080595136,-0.009112558,-0.0067681014,0.008301865,0.005697184,-0.0087575745,0.00074495317,-0.0051486506,-0.008041941,-0.0010328555,-0.003566079,-0.0010287332,0.0033414424,0.008780357,0.00030553818,0.007109435,-0.0013565683,0.0044011893,-0.0020149671,-0.0018216312,-0.00573709,-0.00047653556,-0.008246877,-0.007907423,0.008105057,0.006318939,0.0016339052,-0.0017264676,0.0009766292,-0.00087848067,0.0035397697,-0.0045727207,0.0069520664,-0.0044133686,0.001876614,-0.00746889,0.00963489
보쌈용 목살,-0.0077957823,0.0008949542,-0.00935853,-0.006346086,-0.0048450255,-0.008940282,-0.0030071437,0.009126378,-0.009751743,0.00285702,-0.0018448734,0.0032088018,-0.008983501,0.0049409126,0.005314889,-0.0037041795,0.0077266274,0.004866276,-0.0072828983,-0.00451452,0.008454285,0.0015170634,0.0061820354,-0.0050548804,-0.009244298,-0.0014027787,0.0029780448,0.007848046,-0.0073337434,0.007987934,-0.0003784287,0.004897116,-0.0016186488,0.009364519,-0.0021333718,0.004065479,-0.00038186312,0.00036388516,-0.008755195,-0.004819478,-0.0070030047,-0.009663088,-0.0033873522,0.008313757,-0.0010238267,0.009788572,0.0025938107,-0.00960996,0.008804075,-1.671195e-05,-0.008067984,0.0029308521,0.0030418194,0.009071946,0.0031138277,-0.007888806,-0.002817117,-0.0037875508,0.0018581998,0.0076046954,0.007912175,-0.007483058,0.008924867,-0.005171933,0.003173939,0.009723489,-0.009195082,0.0087208245,-0.0035305368,-0.0020150673,0.0034422542,-0.005326527,-0.0066718804,0.0042223213,-0.00953816,-0.0010931838,0.0016811026,-0.00209049,0.009261963,0.00137182,0.0034923148,-0.009998223,-0.005739471,-0.0050455835,0.0019032944,-0.00032229544,-0.0018360472,0.0019634294,0.0030152882,0.0066426457,-0.0023909367,0.0041672005,0.0008806634,0.009432671,0.005384605,0.0068325223,-0.0068475856,-0.0022690583,-0.00297135,0.009801456
소고기 알목심,0.0052739787,-0.0030761922,-0.008460582,0.0073815514,-0.009192517,0.0013338709,0.008237655,-0.0075531816,0.009481574,0.009281004,-0.0024154412,-0.0038586985,-0.009298564,-0.0038495397,0.0018359125,-0.0033295215,-0.004614656,-0.0039531933,-0.0060214866,0.007949341,-0.0028921508,0.0065769637,-0.0016460466,-0.0075122155,0.009001843,-0.0035177313,-0.0076132026,0.004000492,0.0018201768,0.006067914,0.0008539331,0.002965845,-0.006096849,0.0013660955,-0.0037736453,0.0073448075,0.005617993,0.0032965064,0.0038350248,-0.009137087,-0.001479665,0.003337674,0.008395445,-0.007247257,0.003578688,0.008126963,0.002848674,-0.0054149223,9.653807e-05,0.006227902,0.004338746,-0.008062482,-0.0013304043,0.0035585796,0.0036819351,-0.0059924424,-0.007036809,0.001806364,0.0043919063,0.0050998568,0.008966318,0.0059835673,0.0070585837,0.0027486968,-0.00807115,0.0034657656,0.008051999,0.0050027356,0.008389703,-0.006473603,-0.009268823,-0.008686873,0.0004888165,0.008199649,0.0013195479,-0.00059935806,0.00085726264,0.0065104915,0.008259097,-0.007130692,-0.003912648,-0.004494294,0.0029916537,0.009576827,-0.007172451,0.005737336,0.0053716507,0.008912739,0.0008869171,-0.00789949,0.0033562398,0.00420949,-0.0017843317,-0.007829274,-0.0056086006,0.002659309,0.0026943863,0.008955173,-0.00863801,0.00917235
고등어(중간사이즈),-0.0011413824,0.0067577693,-0.0028825921,0.009108982,0.004270508,0.0049748183,-0.0049073147,-0.0044258563,0.0020778975,-0.004904699,0.00044243576,0.0037979141,-0.005223524,9.082959e-05,-0.007337888,-0.0006333351,-0.0026496977,0.0004762368,0.004803467,0.004041537,0.0026591485,-0.009326726,0.007079258,0.0035801965,-0.008908723,-0.005331545,0.006282221,0.008599191,0.007097829,0.006564202,-0.009587051,-0.00072144024,0.0009717002,0.0039074896,-0.009061645,-0.0076389587,-0.0015560626,-0.0012663845,-0.007630524,-0.0030402162,-0.0023158635,0.0063578887,-0.0042243428,0.008492813,0.0048452695,0.0069237836,-0.006935549,-0.009369185,-0.0075843963,-0.008987519,0.0046149506,0.0045510787,-0.0058243712,0.009118659,0.0076399925,0.00546793,0.006218098,0.0026793783,0.008078061,0.006626984,-0.0029033562,-0.007990064,-0.001992504,0.003371746,0.006625887,-0.005643185,-0.0039202427,0.0037200598,-0.0002878421,0.00034405224,0.004915998,-0.0013215527,-0.009102498,0.0042134137,-0.006959961,0.0062004826,-0.00619012,-0.0011297844,-0.0036287175,-0.008632003,-0.0069945077,-0.006439251,0.003340255,-0.0062250677,-0.009665428,0.004110599,0.008526468,-0.00414382,-0.009100831,-0.0050430875,0.0033495193,0.002468994,-0.006574234,-0.0019480352,-0.005662838,-0.007961236,-0.0065500904,0.003029263,-0.00685064,-0.0058923853
묵은지 또는 잘 익은 김치,0.007445,-0.0062118587,0.009962452,-0.0074986764,0.006333157,0.009132615,-0.0035989601,-0.009490064,0.002363565,0.0012374205,-0.008027189,-0.0071285735,-0.0045825914,-0.00080631056,-0.008079126,-0.003874784,-0.0022519582,-0.00070276525,0.006705668,0.0057833004,0.008860121,0.0019135744,0.005435713,0.0036725344,-0.0040705265,0.0056970017,-0.0076753,-0.00510461,-0.0013343828,0.006099786,0.0038409373,0.0002031906,0.0011778485,0.008440393,0.0014943421,0.00040443958,-0.007711086,-0.006135053,0.0014757267,-0.0025552593,0.0012095844,0.00858289,-0.005305004,0.00018049817,-0.0047714747,-0.0065782527,0.00727303,0.009943463,0.0074926633,-0.0060686325,0.009407424,-0.00962429,-0.0001627766,-0.0029690869,0.0023809257,0.0062990645,0.0065375934,-0.0050540483,0.0037365928,-0.0071997736,-0.0058856653,0.0024915454,0.006275717,-0.008350799,0.007969369,0.0007464315,-0.005586372,-0.0028953773,0.003877274,-0.008944723,0.006229602,-0.0039484724,0.0017807749,0.003356997,0.007575173,-0.00045980848,-0.008217666,0.008180201,-0.0010153066,-0.008572415,0.0011348973,0.0039951126,0.0034854952,0.0087495,-0.0005449812,-0.0028711224,0.0045973943,0.0009639508,0.0027579127,0.008798535,0.0018215294,-0.009395728,-0.0010521669,0.0014082093,2.0708205e-05,0.0033413225,-0.005541248,0.003300341,-0.0031783753,-0.0037891131
참치(150g),-0.009558568,-0.0092661865,0.005073647,0.004539173,0.001035935,0.005522179,-0.010000995,0.0019193622,0.0022406927,0.0014849441,0.0076431576,0.0040833643,-0.008949476,-0.009939886,0.007997452,-0.00948347,0.0069154804,-0.0025934568,0.007263729,0.004097686,0.0018484622,-0.0076078703,-0.006362525,0.0026682902,-0.0043686163,0.003047918,-0.00087764376,-0.007838323,-0.009979601,0.009377994,-0.0012329567,-0.0070237657,-0.009944263,0.0009328826,0.0019016014,0.009949221,-0.0029780678,-0.004479646,-0.0048425845,-0.0030697791,0.0040269876,0.0051468853,0.00992731,0.005510731,-0.0051677534,-0.0050975275,-0.007349837,0.004920325,-0.0061493553,-0.0022118522,-0.0021899075,0.004459309,0.0016581652,0.0021653753,0.00027922858,0.0023873057,-0.0014277591,0.0044639003,-0.0012722975,-0.0073547317,-0.005406566,0.0032348519,9.994786e-05,2.9648512e-05,0.0024235714,-0.0004913336,0.0073180227,0.006376318,0.005212549,-0.004709726,0.007521156,-0.004024932,-0.00029731359,0.009142597,-0.009759843,-0.0071896794,0.0069458936,-0.0076153562,0.008415343,0.0015132657,0.006477594,-0.0015716461,-0.005467838,0.0060691475,0.0095738955,0.0006610795,3.160761e-05,-0.009433912,0.00933024,0.0031815707,0.0041853525,0.009259015,0.00331446,-0.0002657441,-0.003999756,-0.00590055,-0.006728146,0.0018223511,0.0017704923,-0.009260785
만두피,-0.0025107455,-0.003779099,0.009035674,-0.0024579465,-0.0038655614,0.006186229,0.0059286035,0.002193018,-0.0007992387,-0.005942874,0.0058542895,-0.008125769,0.008191747,0.005306591,0.009804077,0.0013506055,-0.009665171,-0.0024220776,0.005289239,0.0058068335,-0.0025095309,0.0054201544,0.004976585,-0.0040680254,-0.0049807085,0.009673682,0.0031184005,-0.0067249155,0.009103855,-0.0033866477,0.009465149,-0.008368368,0.007648033,0.0018234742,0.0012462604,-0.0069967736,0.0055463375,0.008981428,0.0036866665,-0.007033403,0.0033789827,-0.0007090831,-0.0015537512,-0.005364387,-0.0059235524,0.006445055,-0.0010630309,0.005395956,0.008816965,-0.009887847,-0.007674552,0.0043118834,-0.0069770683,0.0073718275,9.5045565e-05,-0.0056774616,-0.007938707,-0.00747872,-0.0022836148,-0.00640901,0.009480465,0.001641897,-0.007876438,-0.00073122384,-0.0029064298,0.009374727,-0.006620514,-0.00094935653,-0.0034389484,-0.002886969,-0.009701106,-0.0055676578,-0.0001117909,0.008212421,-0.00014909744,0.0011980128,-0.005702548,-0.0069776415,-0.005524329,-0.0023632897,0.0005219972,-0.008151426,-0.0021746613,0.005036117,-0.0052020345,-0.007354206,-0.0052260817,0.001860801,0.004803934,-0.0020176268,0.0034255397,-0.0076839756,0.0055785286,0.004909929,0.0071841395,-0.0058594476,-0.005464165,-0.003086046,0.0011259281,0.008210311
미국 피칸,0.0053539546,0.008018311,0.0060009696,-0.0014291462,0.0077655814,0.007903146,-0.0028016788,0.0065405387,-0.0044674887,0.008991368,0.006248114,-0.00628822,-0.0074788136,0.0069778506,-0.0055112448,-0.0032603156,0.006331553,0.009376376,0.00952195,-0.009604684,0.0056104027,-0.009507343,-0.006750218,-0.0038442665,0.0070943614,0.0027466954,0.00998403,0.0015639098,0.009340489,0.007666667,-0.0088456515,-0.0073977895,-0.006322344,-0.003743324,0.0019042373,-0.0062178024,0.008092833,0.0067357454,0.0005490988,-0.0062916055,0.00015749122,0.0095286,0.006765831,-0.005121868,-0.0039233784,0.004054072,0.0051163384,-0.008164995,0.0037929746,-0.0076690093,0.0064625787,-0.0014548673,-0.0021235847,-0.0046712924,0.0023055123,0.008695956,0.0047556385,0.009035028,0.00016594947,0.0032567666,-0.0043942747,0.0011586746,0.0035106763,-0.007891524,0.008447263,0.0023855467,-0.0055555417,-0.005448837,0.0034692574,0.0028516597,-0.003122655,-0.0010314683,-0.006366645,-0.0028688414,0.008150947,-0.0059090285,-0.002957174,0.0025130908,-0.0015658282,-0.0071911835,-0.009432386,0.002119683,0.0042362832,0.009033542,0.0019004802,-0.00013174562,-0.009511398,0.0019915723,0.0029171742,0.0016333997,0.0007647689,0.0010272573,-0.006617516,-0.00014931064,-0.0018764958,0.007560555,-0.002999788,-0.0008033642,-0.0031219802,0.0024023848
미나리,-0.0092776995,-0.0041926326,-0.00011021298,0.0048176106,0.007988777,0.0018913501,0.0069666463,0.0041846004,-0.000634232,-0.0016234757,-0.0029145847,0.0066415477,-0.0075777485,-0.006521245,-0.009363743,-0.0012543482,-0.0014926026,-0.0099485135,-0.0070650224,0.0078567555,0.009869493,-0.0025061104,-0.003976915,0.002706833,0.009062901,-0.008633185,0.005024489,0.0037660378,0.008921783,0.006370342,-0.009857895,0.0053322553,0.006671445,-0.009909029,-0.008098484,-0.006343128,0.00027956688,0.005087845,-0.008933236,0.00199316,-0.004590495,0.0071449564,0.004253203,-0.007624068,-0.004134749,-0.0009990714,0.004191738,0.00061549654,-0.009247139,0.0054930085,-0.0048578177,-0.0009729899,-0.009158445,0.000288336,0.004900068,0.0042907773,-0.007242948,0.0037849287,-0.004873845,0.003729775,0.0031880368,0.0030494714,-0.0026528952,-0.0024152512,-0.0049974415,-0.0055621527,0.0053040115,-0.007468397,-0.006845787,0.0011667797,0.0005131463,-0.00018569034,0.00089518365,-0.0091383075,0.004272697,0.0010679031,-0.0033292612,-0.009543151,0.007919428,-0.004961293,-0.0024423439,0.0043902714,0.004172523,0.0033634908,-0.0031985294,-0.0053126076,-0.009092095,0.008893765,0.0012200024,-0.0049137673,0.0051506795,-0.009604563,0.0021438329,0.008509321,0.0065050665,-0.0061950353,0.002981296,0.008827951,-0.0034295176,0.007895026
바게트,0.008766897,0.00871969,0.007983884,-0.004451427,-0.0050686784,-0.0067432444,-0.0052910293,-0.003962449,-0.0010005338,0.006364328,0.0011281652,-0.008709177,-0.00051341427,0.0033807703,0.008639929,-0.00870047,0.0012626179,-0.004170692,-0.0023299952,-0.004795918,0.00045707414,-0.0017697135,-0.0063666482,0.008121355,-0.0067701982,-0.0031515225,0.005210538,0.005217811,-0.0077687274,0.008584371,-0.00614337,-0.007414516,-0.0014286297,0.0038511094,-0.0007104653,0.007766642,0.0023525124,-0.0059366664,-0.005222503,-0.008670395,0.0050616446,0.009344769,0.0025054726,0.008849628,-0.00034114002,0.0033242474,-0.0029669197,0.0012906521,0.006862168,0.0060569467,-0.0073348987,-0.00399591,-0.00069282926,-0.0064774617,0.00068061764,0.007107612,0.008742552,-0.0042580864,-0.0029547536,-0.004859677,0.00755928,0.009595105,-0.006053195,-0.008831014,-0.0076914746,-0.0037141968,0.0025272276,-0.0005743506,0.0019867804,-0.002778024,-0.009906442,-0.0049920464,0.0054198485,-0.006941373,-0.008444437,0.007066613,0.0005265232,0.0040438,0.0077454057,-0.0042490996,-0.0067363456,0.0026106732,0.0030892207,-0.004984381,-0.00759422,0.0024295424,-0.0012083672,-0.0069966144,0.0072017536,-0.00022517322,-0.0029452387,0.0018560643,0.0021180974,8.21431e-05,-0.0048428746,0.0075263716,-0.007405261,-0.008161236,-0.0006411607,-0.000116602474
물미역,0.0027956872,-0.0095107285,-0.0040178313,-0.009229259,0.0020325608,-0.0008706957,-0.009792683,-0.004524429,-0.006230007,-0.009891744,-0.008165938,0.0055330507,0.0018403825,0.009004706,0.0087468205,0.008921697,0.007377269,0.002424985,-0.0005546654,-0.0007625533,0.0073482418,0.0016146419,0.00081859133,-0.008524153,-0.0021594786,-0.007115627,0.0029267727,0.005090662,-0.00011667446,0.0044960114,-0.00037133062,-0.007580289,0.009409903,0.0072017633,0.0075343614,0.006144791,0.0014826104,0.0025420375,-0.009434253,0.004935672,-0.008658205,0.0032024535,-0.007439179,-0.0066794883,-0.0047777668,-0.0024436966,-0.009761068,0.0014464728,0.0006791488,-0.002402959,0.0062611485,0.0040959707,-0.004819949,-0.0066382065,0.006051977,-0.0017281692,-0.0031031498,0.00039626463,-0.008094059,0.0068587675,0.006191543,-0.0093704155,0.008721518,-0.009722158,0.0015535612,-0.0058913967,0.0043608067,0.0027414295,0.0043873885,-0.0020268348,0.0034194351,0.004674662,0.0058812974,-0.0062318793,0.005093302,0.0013430996,-0.005758745,0.0043050502,-0.008797499,-0.009307115,-0.005716559,-0.0033131496,0.004501663,-0.008954431,-0.007967066,0.008645643,0.0063251653,-0.0098607065,0.0035159488,0.007042649,-0.0002413667,-0.008410863,0.0064787366,-0.004623183,0.0058743726,-0.008830176,-0.004013179,0.0008403674,0.0014763393,0.0022520877
상온 크림치즈,0.0014225052,-0.0033589953,0.0070304633,-0.0013810075,0.0077610854,-0.0032131565,-0.009284133,0.002121984,-0.005907074,-0.009921731,0.0070532947,0.0050627524,0.0011636112,-0.008470953,-0.0012057865,-0.0017390378,0.0070039835,-0.004052608,0.0033593418,0.009923855,-0.0077871843,-0.00093556585,0.0063871504,0.0018522539,0.007947573,0.0058763223,-0.00082260766,-0.0071056113,-0.0018142357,0.0059572444,-0.0097253155,-0.009257353,0.0065786624,-0.009765095,0.0099184215,-0.0013448035,-0.0006833616,-0.008717018,-8.857167e-05,0.009198423,-0.0014646114,-0.0022891725,-0.004489762,0.0014725317,0.0031693522,-0.0072262096,-0.0009956128,-0.0006553089,0.0075480314,-0.0084680645,-0.009123779,0.0020022155,-0.009170137,-0.007028965,-0.0037522078,-0.0068978984,-0.0046067964,-0.008028414,0.0068985317,-0.00021276396,0.009442058,-0.005857648,0.0067209727,0.0011414908,0.009570378,-0.0004024501,-0.0014734882,0.0023179955,-0.006602645,0.0081404,-0.008971362,-0.008816331,0.009808224,0.0041610384,-0.002696083,0.0057973247,0.0013997258,-0.008098961,-0.0018541026,-0.007894063,0.00913631,-0.009254952,-0.006951738,0.007421088,0.0026826186,0.006293065,-0.009374407,-0.008934193,0.0032007424,-0.0026953493,0.0062951096,-0.0068178484,-0.008047925,-0.0031873707,-0.008010215,-0.0036889229,0.005552188,-0.00845078,-0.0009794278,-0.0030385714
황태,0.005337113,0.004879421,0.005787623,-0.0020428074,0.007467358,-0.007545135,0.000578053,0.008106657,-0.0016376531,0.008751384,-0.0018792939,-0.0015852713,-0.0049449694,-0.0063638724,0.0037626314,0.0025000405,-0.0041197087,-0.0060949004,0.008678296,0.0064999773,-0.0020292401,-0.0009891987,-0.0008408988,0.003974253,0.0053893994,0.0037263024,0.008604412,-0.0069700847,0.0063451957,0.0067718206,-0.008756677,-0.002840873,-0.0019597209,-0.007566812,-0.0019850838,-0.001618005,-0.00031205057,-0.0024686134,0.006754185,-0.009908743,-0.0036251938,-0.008508053,0.0027153278,0.009380729,-0.007874969,-0.0041460823,0.0039778887,-0.0010551942,0.00012290597,-0.0054638432,0.0079789795,-0.0006008148,0.004307859,-0.00867021,0.0034850978,-0.002749989,0.006476711,-0.0039222958,0.007707679,0.009401855,0.0024517118,0.0085674515,0.000106191634,-0.008038368,-0.009870616,-0.002265576,-0.0015598249,0.0044377134,-0.0051411376,0.004460918,-0.006263572,-7.3456763e-06,-0.0020552992,-0.009456498,-0.008147743,-0.0021525396,-0.008959954,-0.0034125114,-0.00062343,-0.0024032139,0.002541114,0.0010972166,0.006010035,-0.00981124,0.003347106,-0.00846471,0.0048052655,0.0066761123,-0.0008845425,0.006759393,-0.002805767,0.008525171,-0.0011614347,0.0016541458,-0.0066137314,-0.0015722382,0.0056470777,0.0018741154,0.0017127311,-0.005167916
상온 생크림,-0.0025204988,-0.009595239,-7.308037e-05,0.0018927205,0.00016874318,0.00038399134,-0.00844512,0.0039943345,-0.006916842,0.009564575,-0.0009725132,-0.0059176693,0.0031239588,-0.001171946,0.008442998,-0.0034623058,-0.006856226,0.005213481,-0.0003731575,0.0023394676,0.006624164,0.0017527808,-0.0004474179,-0.0018667572,0.0071432116,-0.004014412,0.00046524155,-0.0036207188,-0.007036104,-0.0037697684,-3.5170007e-05,0.0011241271,0.0077581173,0.00285095,0.009393797,-0.00489525,-0.006407917,0.0010592061,0.0028174897,-0.0010450295,0.0039533256,0.002144024,0.0024171197,-0.005294497,-0.0066920305,-0.0050354567,-0.0037815406,0.0088602975,0.0036896225,0.007789453,-0.0035591028,0.0015117193,0.009814392,-0.0050273314,0.008567324,0.0067824996,-0.0070102583,-0.005057556,-0.0021066947,0.0075828647,0.0015317008,0.005493775,0.0071631703,0.008828147,-0.006386262,-0.0038898732,0.0051890532,0.0004720908,0.006156925,-0.007492473,0.0023197478,-0.009589506,-0.0010035455,0.0070868693,-0.0014684777,0.0016234308,-0.0020480787,0.0007470488,-0.008601512,0.005994148,-0.0025441532,-0.008927679,-0.007952176,-0.009450184,-0.009701992,-0.0024685597,-0.009279785,-0.004845531,0.009122563,0.009111918,0.006994439,-0.004034506,-0.0040472,-0.004803615,-0.008759541,-0.0044777323,-0.009911598,-0.0038641638,3.421758e-05,-0.0010008584
스파게티 (또는 푸실리),-0.0068273605,0.0061199833,0.0078012752,0.003986989,0.004657486,-9.724292e-05,-0.006282141,0.0014286517,-0.008561668,-0.0019076086,-0.0059342566,-0.0008175803,-0.0010247728,0.004926306,0.0047824034,-0.0026138627,-0.0066135437,0.008002336,-0.0002585904,0.0077194152,0.0007121609,0.00215589,0.0067428933,0.008706904,0.002800308,-0.004869789,-0.00093990506,0.0010840064,-0.0025551547,0.002759302,0.00321274,0.0020435413,-0.0034385098,0.008430332,0.006499872,-0.001342352,0.007188902,0.0036054046,-0.0026863583,0.004121889,-0.00056190684,0.0077559166,0.0010573372,0.0036355548,-0.009513951,0.0072266595,0.0047741574,-0.0014217902,-0.004609908,-0.0072054476,0.0026372096,0.00975664,-0.0069855424,0.008373964,-0.004655416,-0.0063753165,-0.005083473,-0.007039119,0.002351347,-0.000988054,-0.009838575,-0.0042742747,-0.0005596292,-0.00041094614,0.008145563,-0.004113167,0.00884173,-0.0031260494,-0.0066034393,-0.008735866,0.0051593035,0.009515507,-0.0016777678,0.006434078,0.00784607,0.0051201815,7.309717e-05,0.0010930112,0.0081851585,0.003369103,0.005852737,-0.0012808398,-0.0073810997,-0.00048925437,-0.0067167147,0.006790671,-0.00072037824,0.009148694,0.0021020868,0.002530315,0.003442234,0.006212087,0.0022569732,-0.0060835956,0.0039327056,0.0042466912,0.0007867792,-0.0052866056,0.0020871598,0.009886218
